Var1,Var2
1323,Object
1323,Text  
1323,Dog   
1323,Person
1323,Object
1323,Object
1323,Object
1323,Object
1324,Object
1324,Person
1324,Object
1324,Dog   
1324,Object
1324,Object
1324,Object
1324,Object
1325,Object
1325,Object
1325,Object
1325,Object
1325,Dog   
1325,Text  
1325,Object
1325,Person
1325,Object
1326,Object
1326,Object
1326,Dog   
1326,Text  
1326,Object
1326,Object
1326,Object
1326,Object
1327,Object
1327,Object
1327,Object
1327,Object
1327,Object
1327,Dog   
1327,Text  
1327,Object
1328,Object
1328,Object
1328,Dog   
1328,Object
1328,Text  
1328,Object
1328,Object
1328,Object
1329,Object
1329,Object
1329,Dog   
1329,Object
1329,Object
1329,Object
1329,Object
1330,Object
1330,Object
1330,Object
1330,Dog   
1330,Object
1330,Object
1330,Object
1331,Object
1331,Object
1331,Text  
1331,Object
1331,Object
1331,Dog   
1331,Object
1331,Object
1332,Object
1332,Object
1332,Object
1332,Text  
1332,Object
1332,Object
1332,Object
1332,Dog   
1333,Object
1333,Object
1333,Object
1333,Text  
1333,Dog   
1333,Object
1333,Object
1333,Object
1334,Object
1334,Dog   
1334,Object
1334,Object
1334,Object
1334,Object
1334,Object
1335,Object
1335,Object
1335,Dog   
1335,Object
1335,Object
1335,Object
1335,Object
1336,Object
1336,Dog   
1336,Object
1336,Object
1336,Object
1336,Object
1336,Object
1337,Object
1337,Object
1337,Object
1337,Object
1337,Object
1337,Dog   
1337,Object
1338,Object
1338,Object
1338,Object
1338,Object
1338,Object
1338,Object
1338,Dog   
1339,Object
1339,Object
1339,Object
1339,Dog   
1339,Object
1339,Object
1339,Object
1340,Dog   
1340,Object
1340,Object
1340,Object
1340,Object
1340,Object
1340,Object
1340,Object
1341,Object
1341,Object
1341,Dog   
1341,Object
1341,Object
1341,Object
1341,Object
1342,Object
1342,Object
1342,Object
1342,Dog   
1342,Object
1342,Object
1342,Object
1343,Object
1343,Object
1343,Object
1343,Object
1343,Object
1343,Object
1343,Dog   
1344,Object
1344,Object
1344,Dog   
1344,Object
1344,Object
1344,Object
1344,Object
1345,Object
1345,Object
1345,Dog   
1345,Object
1345,Object
1345,Object
1345,Object
1346,Object
1346,Object
1346,Object
1346,Object
1346,Dog   
1346,Object
1346,Object
1347,Object
1347,Object
1347,Object
1347,Object
1347,Dog   
1347,Object
1347,Object
1348,Object
1348,Object
1348,Object
1348,Dog   
1348,Object
1348,Object
1348,Object
1349,Object
1349,Object
1349,Object
1349,Object
1349,Dog   
1349,Object
1349,Object
1350,Object
1350,Object
1350,Object
1350,Object
1350,Object
1350,Object
1350,Dog   
1351,Dog   
1351,Object
1351,Object
1351,Object
1351,Object
1351,Object
1351,Object
1352,Object
1352,Object
1352,Object
1352,Object
1352,Object
1352,Object
1352,Dog   
1353,Dog   
1353,Object
1353,Object
1353,Object
1353,Object
1353,Object
1353,Object
1354,Object
1354,Object
1354,Object
1354,Object
1354,Object
1354,Dog   
1354,Object
1355,Object
1355,Object
1355,Object
1355,Object
1355,Object
1355,Object
1355,Dog   
1356,Dog   
1356,Object
1356,Object
1356,Object
1356,Object
1356,Object
1356,Object
1357,Object
1357,Dog   
1357,Object
1357,Object
1357,Object
1357,Object
1357,Object
1358,Object
1358,Object
1358,Object
1358,Dog   
1358,Object
1358,Object
1358,Object
1359,Object
1359,Object
1359,Object
1359,Object
1359,Dog   
1359,Object
1359,Object
1360,Object
1360,Object
1360,Object
1360,Object
1360,Object
1360,Object
1360,Dog   
1361,Object
1361,Object
1361,Object
1361,Object
1361,Object
1361,Object
1361,Dog   
1362,Object
1362,Object
1362,Object
1362,Object
1362,Dog   
1362,Object
1362,Object
1363,Object
1363,Object
1363,Object
1363,Object
1363,Object
1363,Object
1363,Dog   
1364,Dog   
1364,Object
1364,Object
1364,Object
1364,Object
1364,Object
1364,Object
1365,Object
1365,Object
1365,Object
1365,Object
1365,Object
1365,Dog   
1365,Object
1366,Object
1366,Object
1366,Object
1366,Dog   
1366,Object
1366,Object
1366,Object
1367,Object
1367,Object
1367,Object
1367,Object
1367,Object
1367,Object
1367,Dog   
1368,Dog   
1368,Object
1368,Object
1368,Object
1368,Object
1368,Object
1368,Object
1369,Object
1369,Object
1369,Object
1369,Object
1369,Object
1369,Object
1369,Dog   
1370,Dog   
1370,Object
1370,Object
1370,Object
1370,Object
1370,Object
1370,Object
1371,Object
1371,Object
1371,Object
1371,Object
1371,Object
1371,Object
1371,Dog   
1372,Dog   
1372,Object
1372,Object
1372,Object
1372,Object
1372,Object
1372,Object
1373,Dog   
1373,Object
1373,Object
1373,Object
1373,Object
1373,Object
1373,Object
1374,Object
1374,Object
1374,Object
1374,Object
1374,Object
1374,Object
1374,Dog   
1375,Dog   
1375,Object
1375,Object
1375,Object
1375,Object
1375,Object
1375,Object
1376,Object
1376,Object
1376,Object
1376,Object
1376,Object
1376,Object
1376,Dog   
1377,Dog   
1377,Object
1377,Object
1377,Object
1377,Object
1377,Object
1377,Object
1378,Object
1378,Object
1378,Object
1378,Dog   
1378,Object
1378,Object
1378,Object
1379,Object
1379,Object
1379,Dog   
1379,Object
1379,Object
1379,Object
1379,Object
1380,Object
1380,Object
1380,Object
1380,Dog   
1380,Object
1380,Object
1380,Object
1381,Object
1381,Object
1381,Object
1381,Object
1381,Dog   
1381,Object
1381,Object
1382,Object
1382,Object
1382,Dog   
1382,Object
1382,Object
1382,Object
1382,Object
1383,Object
1383,Object
1383,Dog   
1383,Object
1383,Object
1383,Object
1383,Object
1384,Object
1384,Object
1384,Dog   
1384,Object
1384,Object
1384,Object
1384,Object
1385,Object
1385,Object
1385,Object
1385,Object
1385,Dog   
1385,Object
1385,Object
1386,Object
1386,Object
1386,Object
1386,Object
1386,Dog   
1386,Object
1386,Object
1387,Object
1387,Object
1387,Dog   
1387,Object
1387,Object
1387,Object
1387,Object
1388,Object
1388,Object
1388,Object
1388,Dog   
1388,Object
1388,Object
1388,Object
1389,Object
1389,Object
1389,Dog   
1389,Object
1389,Object
1389,Object
1389,Object
1390,Object
1390,Object
1390,Dog   
1390,Object
1390,Object
1390,Object
1390,Object
1391,Object
1391,Object
1391,Object
1391,Dog   
1391,Object
1391,Object
1391,Object
1392,Object
1392,Person
1392,Object
1392,Object
1392,Object
1392,Dog   
1393,Object
1393,Object
1393,Person
1393,Object
1393,Object
1393,Dog   
1394,Object
1394,Person
1394,Object
1394,Object
1394,Dog   
1395,Person
1395,Object
1395,Object
1395,Dog   
1395,Object
1396,Dog   
1396,Object
1396,Object
1396,Person
1396,Object
1397,Person
1397,Object
1397,Object
1397,Dog   
1397,Object
1398,Dog   
1398,Object
1398,Object
1398,Person
1398,Object
1399,Object
1399,Object
1399,Person
1399,Dog   
1399,Object
1400,Dog   
1400,Object
1400,Object
1400,Person
1400,Object
1401,Object
1401,Object
1401,Person
1401,Person
1401,Dog   
1401,Object
1402,Dog   
1402,Person
1402,Person
1402,Object
1402,Object
1402,Object
1403,Object
1403,Object
1403,Person
1403,Dog   
1403,Object
1404,Dog   
1404,Person
1404,Object
1404,Object
1404,Object
1405,Object
1405,Object
1405,Person
1405,Dog   
1405,Object
1406,Dog   
1406,Person
1406,Object
1406,Object
1406,Object
1407,Object
1407,Object
1407,Person
1407,Dog   
1407,Object
1408,Dog   
1408,Person
1408,Object
1408,Object
1408,Object
1409,Object
1409,Person
1409,Object
1409,Dog   
1409,Object
1410,Dog   
1410,Person
1410,Object
1410,Object
1411,Object
1411,Person
1411,Dog   
1411,Object
1412,Dog   
1412,Person
1412,Object
1412,Object
1412,Object
1413,Object
1413,Object
1413,Person
1413,Dog   
1413,Object
1414,Dog   
1414,Person
1414,Object
1414,Object
1415,Object
1415,Person
1415,Dog   
1415,Object
1416,Dog   
1416,Person
1416,Object
1416,Object
1417,Object
1417,Person
1417,Dog   
1417,Object
1418,Dog   
1418,Person
1418,Object
1418,Object
1419,Object
1419,Person
1419,Dog   
1419,Object
1420,Dog   
1420,Person
1420,Object
1420,Object
1421,Object
1421,Object
1421,Person
1421,Dog   
1421,Object
1422,Dog   
1422,Person
1422,Object
1422,Object
1422,Object
1423,Object
1423,Object
1423,Person
1423,Dog   
1423,Object
1424,Dog   
1424,Person
1424,Object
1424,Object
1424,Object
1425,Object
1425,Object
1425,Person
1425,Dog   
1425,Object
1426,Dog   
1426,Person
1426,Object
1426,Object
1426,Object
1427,Person
1427,Object
1427,Dog   
1427,Object
1428,Dog   
1428,Person
1428,Object
1428,Object
1429,Object
1429,Person
1429,Dog   
1429,Object
1430,Dog   
1430,Person
1430,Object
1430,Object
1431,Object
1431,Person
1431,Dog   
1431,Object
1432,Dog   
1432,Person
1432,Object
1432,Object
1432,Object
1433,Object
1433,Person
1433,Dog   
1433,Object
1434,Dog   
1434,Person
1434,Object
1434,Object
1434,Object
1434,Object
1435,Object
1435,Object
1435,Person
1435,Dog   
1435,Object
1436,Dog   
1436,Object
1436,Person
1436,Object
1436,Object
1437,Object
1437,Object
1437,Person
1437,Dog   
1437,Object
1438,Dog   
1438,Person
1438,Object
1438,Object
1438,Object
1439,Object
1439,Object
1439,Person
1439,Dog   
1439,Object
1440,Dog   
1440,Person
1440,Object
1440,Object
1440,Object
1441,Object
1441,Dog   
1441,Object
1441,Person
1442,Dog   
1442,Object
1442,Object
1442,Person
1443,Object
1443,Object
1443,Dog   
1443,Object
1443,Person
1444,Dog   
1444,Object
1444,Object
1444,Person
1445,Object
1445,Dog   
1445,Object
1445,Person
1446,Object
1446,Dog   
1446,Object
1446,Object
1446,Person
1447,Object
1447,Object
1447,Dog   
1447,Object
1447,Person
1448,Object
1448,Object
1448,Dog   
1448,Object
1448,Person
1449,Object
1449,Object
1449,Dog   
1449,Object
1449,Person
1450,Dog   
1450,Object
1450,Object
1450,Object
1450,Person
1451,Object
1451,Dog   
1451,Object
1451,Object
1451,Person
1452,Object
1452,Object
1452,Dog   
1452,Object
1452,Person
1453,Dog   
1453,Object
1453,Object
1453,Object
1453,Person
1454,Object
1454,Object
1454,Dog   
1454,Object
1454,Person
1455,Object
1455,Object
1455,Dog   
1455,Object
1455,Person
1456,Dog   
1456,Object
1456,Object
1456,Object
1456,Person
1457,Object
1457,Object
1457,Dog   
1457,Object
1457,Person
1458,Object
1458,Dog   
1458,Object
1458,Object
1458,Person
1459,Object
1459,Dog   
1459,Object
1459,Object
1459,Person
1460,Dog   
1460,Object
1460,Object
1460,Object
1460,Person
1461,Dog   
1461,Object
1461,Object
1461,Object
1461,Person
1462,Dog   
1462,Object
1462,Object
1462,Object
1462,Person
1463,Object
1463,Object
1463,Dog   
1463,Object
1463,Person
1464,Object
1464,Dog   
1464,Object
1464,Object
1464,Person
1465,Object
1465,Dog   
1465,Object
1465,Object
1465,Person
1466,Object
1466,Dog   
1466,Object
1466,Object
1466,Person
1467,Dog   
1467,Object
1467,Object
1467,Person
1467,Object
1467,Person
1468,Object
1468,Dog   
1468,Object
1468,Object
1468,Person
1469,Dog   
1469,Object
1469,Object
1469,Object
1469,Person
1470,Object
1470,Object
1470,Dog   
1470,Object
1470,Person
1471,Dog   
1471,Object
1471,Object
1471,Object
1471,Person
1472,Object
1472,Object
1472,Dog   
1472,Object
1472,Person
1473,Dog   
1473,Object
1473,Object
1473,Object
1473,Person
1474,Object
1474,Object
1474,Dog   
1474,Object
1474,Person
1475,Dog   
1475,Object
1475,Object
1475,Object
1475,Person
1476,Object
1476,Object
1476,Dog   
1476,Object
1476,Person
1477,Dog   
1477,Object
1477,Object
1477,Object
1477,Person
1478,Object
1478,Object
1478,Dog   
1478,Object
1478,Person
1479,Dog   
1479,Object
1479,Object
1479,Object
1479,Person
1480,Object
1480,Object
1480,Dog   
1480,Object
1480,Person
1481,Dog   
1481,Object
1481,Object
1481,Object
1481,Person
1482,Object
1482,Object
1482,Dog   
1482,Object
1482,Person
1483,Dog   
1483,Object
1483,Object
1483,Object
1483,Person
1484,Object
1484,Object
1484,Dog   
1484,Object
1484,Person
1485,Dog   
1485,Object
1485,Object
1485,Object
1485,Person
1486,Object
1486,Object
1486,Dog   
1486,Object
1486,Person
1487,Dog   
1487,Object
1487,Object
1487,Object
1487,Person
1488,Object
1488,Object
1488,Dog   
1488,Object
1488,Person
1489,Dog   
1489,Object
1489,Object
1489,Object
1489,Person
1490,Object
1490,Object
1490,Dog   
1490,Object
1490,Person
1491,Dog   
1491,Object
1491,Object
1491,Object
1491,Person
1492,Object
1492,Object
1492,Dog   
1492,Object
1492,Person
1493,Dog   
1493,Object
1493,Object
1493,Object
1493,Person
1494,Object
1494,Object
1494,Dog   
1494,Object
1494,Person
1495,Dog   
1495,Object
1495,Object
1495,Object
1495,Person
1496,Object
1496,Object
1496,Dog   
1496,Object
1496,Person
1497,Dog   
1497,Object
1497,Object
1497,Object
1497,Person
1498,Object
1498,Object
1498,Dog   
1498,Object
1498,Person
1499,Dog   
1499,Object
1499,Object
1499,Object
1499,Person
1500,Object
1500,Object
1500,Dog   
1500,Object
1500,Person
1501,Dog   
1501,Object
1501,Object
1501,Object
1501,Person
1502,Object
1502,Object
1502,Dog   
1502,Object
1502,Person
1503,Dog   
1503,Object
1503,Object
1503,Object
1503,Person
1504,Object
1504,Object
1504,Dog   
1504,Object
1504,Person
1505,Dog   
1505,Object
1505,Object
1505,Object
1505,Person
1506,Dog   
1506,Object
1506,Object
1506,Object
1506,Person
1507,Object
1507,Dog   
1507,Object
1507,Object
1507,Person
1508,Dog   
1508,Object
1508,Object
1508,Object
1508,Person
1509,Object
1509,Object
1509,Dog   
1509,Object
1509,Person
1510,Object
1510,Dog   
1510,Object
1510,Object
1510,Person
1511,Object
1511,Dog   
1511,Object
1511,Object
1511,Person
1512,Object
1512,Object
1512,Dog   
1512,Object
1512,Person
1513,Object
1513,Object
1513,Dog   
1513,Object
1513,Person
1514,Dog   
1514,Object
1514,Object
1514,Object
1514,Person
1515,Object
1515,Dog   
1515,Object
1515,Object
1515,Person
1516,Object
1516,Dog   
1516,Object
1516,Object
1516,Person
1517,Object
1517,Object
1517,Dog   
1517,Object
1517,Object
1517,Object
1517,Person
1518,Object
1518,Object
1518,Dog   
1518,Object
1518,Person
1519,Object
1519,Dog   
1519,Object
1519,Object
1519,Person
1520,Object
1520,Dog   
1520,Object
1520,Object
1520,Person
1521,Object
1521,Dog   
1521,Object
1521,Object
1521,Person
1522,Dog   
1522,Object
1522,Object
1522,Object
1522,Person
1523,Object
1523,Object
1523,Dog   
1523,Object
1523,Person
1524,Object
1524,Object
1524,Dog   
1524,Object
1524,Person
1525,Dog   
1525,Object
1525,Object
1525,Object
1525,Person
1526,Dog   
1526,Object
1526,Object
1526,Object
1526,Person
1527,Dog   
1527,Object
1527,Object
1527,Object
1527,Person
1528,Object
1528,Dog   
1528,Object
1528,Object
1528,Person
1529,Object
1529,Object
1529,Dog   
1529,Object
1529,Person
1530,Object
1530,Object
1530,Dog   
1530,Object
1530,Person
1531,Dog   
1531,Object
1531,Object
1531,Object
1531,Person
1532,Dog   
1532,Object
1532,Object
1532,Object
1532,Person
1533,Object
1533,Dog   
1533,Object
1533,Object
1533,Person
1534,Object
1534,Object
1534,Dog   
1534,Object
1534,Person
1535,Dog   
1535,Object
1535,Object
1535,Object
1535,Person
1536,Dog   
1536,Person
1537,Dog   
1537,Person
1538,Dog   
1538,Person
1539,Dog   
1539,Person
1540,Dog   
1540,Person
1541,Dog   
1541,Person
1542,Dog   
1542,Person
1543,Dog   
1543,Person
1544,Dog   
1544,Person
1545,Dog   
1545,Person
1546,Dog   
1546,Person
1547,Dog   
1547,Person
1548,Dog   
1548,Person
1549,Dog   
1549,Person
1550,Dog   
1550,Person
1551,Dog   
1551,Person
1552,Dog   
1552,Person
1553,Dog   
1553,Person
1554,Person
1554,Dog   
1554,Person
1555,Dog   
1555,Person
1556,Dog   
1556,Person
1557,Dog   
1557,Person
1558,Dog   
1558,Person
1559,Dog   
1559,Person
1560,Dog   
1560,Person
1561,Dog   
1561,Person
1562,Dog   
1562,Person
1563,Dog   
1563,Person
1564,Dog   
1564,Person
1565,Dog   
1565,Person
1566,Dog   
1566,Person
1567,Dog   
1567,Person
1568,Dog   
1568,Person
1569,Dog   
1569,Person
1570,Dog   
1570,Person
1571,Object
1571,Dog   
1571,Person
1572,Person
1572,Dog   
1573,Dog   
1573,Person
1574,Person
1574,Dog   
1575,Dog   
1575,Object
1575,Person
1576,Person
1576,Dog   
1576,Object
1577,Object
1577,Dog   
1577,Object
1577,Object
1577,Person
1578,Person
1578,Dog   
1578,Object
1579,Object
1579,Object
1579,Object
1579,Dog   
1579,Person
1580,Person
1580,Object
1580,Object
1580,Dog   
1581,Dog   
1581,Object
1581,Person
1582,Person
1582,Object
1582,Dog   
1583,Object
1583,Dog   
1583,Person
1584,Person
1584,Dog   
1584,Object
1585,Object
1585,Person
1585,Dog   
1586,Person
1586,Object
1586,Dog   
1587,Dog   
1587,Object
1587,Person
1588,Person
1588,Object
1588,Dog   
1589,Dog   
1589,Object
1589,Person
1590,Person
1590,Dog   
1591,Dog   
1591,Person
1592,Person
1592,Dog   
1593,Person
1593,Object
1593,Object
1593,Object
1593,Person
1593,Dog   
1594,Dog   
1594,Person
1594,Object
1594,Object
1595,Object
1595,Object
1595,Person
1595,Dog   
1596,Dog   
1596,Person
1596,Person
1596,Object
1596,Object
1596,Object
1596,Object
1597,Person
1597,Person
1597,Object
1597,Person
1597,Dog   
1597,Object
1597,Object
1597,Object
1597,Text
1598,Dog   
1598,Person
1598,Person
1598,Object
1598,Person
1598,Object
1598,Object
1598,Object
1598,Text
1599,Person
1599,Person
1599,Person
1599,Object
1599,Dog   
1599,Person
1599,Object
1599,Object
1599,Object
1599,Text
1600,Person
1600,Dog   
1600,Person
1600,Person
1600,Object
1600,Object
1600,Object
1600,Object
1600,Text
1601,Person
1601,Person
1601,Object
1601,Dog   
1601,Person
1601,Object
1601,Object
1601,Object
1601,Text
1602,Person
1602,Dog   
1602,Person
1602,Person
1602,Object
1602,Object
1602,Object
1602,Object
1602,Text
1603,Person
1603,Person
1603,Object
1603,Dog   
1603,Person
1603,Object
1603,Object
1603,Object
1603,Text
1604,Dog   
1604,Person
1604,Person
1604,Person
1604,Object
1604,Object
1604,Object
1604,Object
1604,Text
1605,Person
1605,Person
1605,Person
1605,Object
1605,Dog   
1605,Object
1605,Object
1605,Object
1605,Text
1606,Dog   
1606,Person
1606,Person
1606,Person
1606,Object
1606,Object
1606,Object
1606,Object
1606,Text
1607,Person
1607,Person
1607,Person
1607,Object
1607,Dog   
1607,Object
1607,Object
1607,Object
1607,Text
1608,Dog   
1608,Person
1608,Person
1608,Person
1608,Object
1608,Object
1608,Object
1608,Text
1609,Person
1609,Person
1609,Person
1609,Object
1609,Dog   
1609,Object
1609,Object
1609,Text
1610,Dog   
1610,Person
1610,Person
1610,Person
1610,Object
1610,Text  
1610,Object
1610,Object
1610,Text
1611,Person
1611,Person
1611,Person
1611,Object
1611,Dog   
1611,Object
1611,Object
1611,Object
1612,Dog   
1612,Person
1612,Person
1612,Person
1612,Object
1612,Object
1612,Object
1612,Object
1613,Person
1613,Person
1613,Person
1613,Object
1613,Dog   
1613,Object
1613,Object
1613,Object
1614,Dog   
1614,Person
1614,Person
1614,Person
1614,Object
1614,Object
1614,Object
1614,Object
1615,Person
1615,Person
1615,Person
1615,Object
1615,Dog   
1615,Object
1615,Object
1615,Object
1616,Dog   
1616,Person
1616,Person
1616,Person
1616,Object
1616,Object
1616,Object
1616,Object
1617,Person
1617,Object
1617,Person
1617,Person
1617,Dog   
1617,Object
1617,Object
1617,Object
1618,Dog   
1618,Person
1618,Person
1618,Object
1618,Person
1618,Object
1618,Object
1618,Object
1619,Object
1619,Person
1619,Person
1619,Person
1619,Dog   
1619,Object
1619,Object
1619,Object
1620,Dog   
1620,Person
1620,Person
1620,Person
1620,Object
1620,Object
1620,Object
1620,Object
1621,Person
1621,Object
1621,Person
1621,Person
1621,Dog   
1621,Object
1621,Object
1621,Object
1622,Dog   
1622,Person
1622,Person
1622,Person
1622,Object
1622,Object
1622,Object
1622,Object
1623,Person
1623,Person
1623,Object
1623,Person
1623,Dog   
1623,Object
1623,Object
1623,Object
1624,Dog   
1624,Person
1624,Person
1624,Person
1624,Object
1624,Object
1624,Object
1624,Object
1625,Object
1625,Person
1625,Person
1625,Person
1625,Dog   
1625,Object
1625,Object
1625,Object
1626,Dog   
1626,Person
1626,Person
1626,Person
1626,Object
1626,Object
1626,Object
1626,Object
1627,Object
1627,Person
1627,Person
1627,Person
1627,Dog   
1627,Object
1627,Object
1627,Object
1628,Dog   
1628,Person
1628,Object
1628,Person
1628,Person
1628,Object
1628,Object
1628,Object
1629,Person
1629,Object
1629,Person
1629,Person
1629,Dog   
1629,Object
1629,Object
1629,Object
1630,Dog   
1630,Person
1630,Object
1630,Person
1630,Person
1630,Object
1630,Object
1630,Object
1631,Person
1631,Object
1631,Person
1631,Person
1631,Dog   
1631,Object
1631,Object
1631,Object
1632,Dog   
1632,Object
1632,Person
1632,Person
1632,Person
1632,Person
1632,Object
1632,Object
1632,Object
1633,Object
1633,Person
1633,Person
1633,Person
1633,Dog   
1633,Object
1633,Object
1633,Object
1634,Dog   
1634,Person
1634,Object
1634,Person
1634,Object
1634,Object
1634,Object
1634,Object
1635,Object
1635,Person
1635,Object
1635,Object
1635,Person
1635,Dog   
1635,Dog   
1635,Object
1635,Object
1635,Object
1636,Dog   
1636,Object
1636,Person
1636,Person
1636,Object
1636,Object
1636,Object
1636,Object
1637,Person
1637,Person
1637,Object
1637,Object
1637,Person
1637,Dog   
1637,Object
1637,Object
1637,Object
1638,Dog   
1638,Object
1638,Person
1638,Person
1638,Object
1638,Person
1638,Object
1638,Object
1638,Object
1639,Person
1639,Person
1639,Object
1639,Person
1639,Dog   
1639,Object
1639,Object
1639,Object
1640,Dog   
1640,Person
1640,Person
1640,Object
1640,Person
1640,Object
1640,Object
1640,Object
1641,Object
1641,Person
1641,Person
1641,Person
1641,Dog   
1641,Object
1641,Object
1641,Object
1642,Dog   
1642,Object
1642,Person
1642,Person
1642,Person
1642,Object
1642,Object
1642,Object
1643,Person
1643,Object
1644,Person
1644,Object
1645,Person
1645,Object
1646,Person
1646,Object
1647,Person
1647,Object
1648,Person
1648,Object
1649,Person
1650,Person
1651,Person
1652,Person
1652,Person
1653,Person
1654,Person
1655,Person
1656,Person
1657,Person
1657,Object
1658,Person
1659,Person
1660,Person
1661,Person
1662,Person
1663,Person
1664,Person
1664,Object
1664,Object
1665,Person
1665,Object
1666,Person
1666,Object
1667,Object
1667,Person
1668,Object
1668,Person
1669,Person
1669,Object
1670,Person
1670,Object
1671,Object
1671,Person
1672,Object
1672,Person
1673,Person
1673,Object
1674,Object
1674,Person
1675,Object
1675,Person
1676,Object
1676,Person
1677,Person
1677,Object
1678,Person
1678,Object
1679,Object
1679,Person
1680,Object
1680,Person
1681,Person
1682,Person
1682,Person
1682,Object
1683,Person
1683,Object
1684,Person
1684,Object
1684,Person
1685,Person
1685,Object
1685,Person
1686,Person
1686,Object
1687,Person
1688,Person
1689,Person
1690,Person
1691,Person
1692,Person
1693,Person
1694,Person
1695,Person
1696,Dog   
1696,Person
1696,Object
1696,Object
1697,Dog   
1697,Person
1697,Object
1697,Object
1698,Dog   
1698,Person
1698,Object
1698,Object
1699,Dog   
1699,Person
1699,Object
1699,Object
1700,Dog   
1700,Person
1700,Object
1700,Object
1701,Dog   
1701,Person
1701,Object
1701,Object
1702,Dog   
1702,Person
1702,Object
1702,Object
1703,Dog   
1703,Person
1703,Object
1703,Object
1704,Dog   
1704,Person
1704,Object
1704,Object
1705,Dog   
1705,Person
1705,Object
1705,Object
1706,Dog   
1706,Person
1706,Object
1706,Object
1707,Dog   
1707,Person
1707,Object
1707,Object
1708,Dog   
1708,Person
1708,Object
1708,Object
1709,Dog   
1709,Person
1709,Object
1709,Object
1710,Dog   
1710,Person
1710,Object
1710,Object
1711,Dog   
1711,Person
1711,Object
1712,Dog   
1712,Person
1712,Object
1713,Dog   
1713,Person
1713,Object
1714,Dog   
1714,Person
1714,Object
1715,Dog   
1715,Person
1715,Object
1716,Dog   
1716,Person
1716,Object
1716,Object
1717,Dog   
1717,Person
1717,Object
1717,Object
1718,Dog   
1718,Person
1718,Object
1718,Object
1719,Dog   
1719,Person
1719,Object
1719,Object
1720,Dog   
1720,Person
1720,Object
1720,Object
1721,Dog   
1721,Person
1721,Object
1721,Object
1722,Dog   
1722,Person
1722,Object
1722,Object
1723,Dog   
1723,Person
1723,Object
1723,Object
1724,Dog   
1724,Person
1724,Object
1724,Object
1725,Dog   
1725,Person
1725,Object
1726,Dog   
1726,Person
1726,Object
1727,Dog   
1727,Person
1727,Object
1728,Dog   
1728,Person
1728,Object
1729,Dog   
1729,Person
1729,Object
1730,Dog   
1730,Person
1730,Object
1731,Dog   
1731,Person
1731,Object
1732,Dog   
1732,Person
1732,Object
1733,Dog   
1733,Person
1733,Object
1734,Dog   
1734,Person
1734,Object
1735,Dog   
1735,Person
1735,Object
1736,Dog   
1736,Person
1736,Object
1737,Dog   
1737,Person
1737,Object
1738,Dog   
1738,Person
1738,Object
1739,Dog   
1739,Person
1739,Object
1740,Dog   
1740,Person
1740,Object
1741,Dog   
1741,Person
1741,Object
1742,Dog   
1742,Person
1742,Object
1743,Dog   
1743,Person
1743,Object
1744,Dog   
1744,Person
1744,Object
1745,Dog   
1745,Person
1745,Object
1746,Dog   
1746,Person
1746,Object
1747,Dog   
1747,Person
1747,Object
1748,Dog   
1748,Person
1748,Object
1749,Dog   
1749,Person
1749,Object
1750,Dog   
1750,Person
1750,Object
1751,Dog   
1751,Person
1751,Object
1752,Dog   
1752,Person
1752,Object
1753,Dog   
1753,Person
1753,Object
1754,Dog   
1754,Person
1754,Object
1755,Dog   
1755,Person
1755,Object
1756,Dog   
1756,Person
1756,Object
1757,Dog   
1757,Person
1757,Object
1758,Dog   
1758,Person
1758,Object
1759,Dog   
1759,Person
1759,Object
1760,Dog   
1760,Person
1760,Object
1761,Dog   
1761,Person
1761,Object
1762,Dog   
1762,Person
1762,Object
1762,Object
1763,Dog   
1763,Person
1763,Object
1763,Object
1764,Dog   
1764,Person
1764,Object
1764,Object
1765,Dog   
1765,Person
1765,Object
1765,Object
1766,Dog   
1766,Person
1766,Object
1766,Object
1767,Dog   
1767,Person
1767,Object
1767,Object
1768,Dog   
1768,Person
1768,Object
1768,Object
1769,Dog   
1769,Person
1769,Object
1769,Object
1770,Dog   
1770,Person
1770,Object
1770,Object
1771,Dog   
1771,Person
1771,Object
1771,Object
1772,Dog   
1772,Person
1772,Object
1772,Object
1773,Dog   
1773,Person
1773,Object
1773,Object
1774,Dog   
1774,Person
1774,Object
1774,Object
1775,Dog   
1775,Person
1775,Object
1775,Object
1776,Dog   
1776,Person
1776,Object
1776,Object
1777,Dog   
1777,Person
1777,Object
1777,Object
1778,Dog   
1778,Person
1778,Object
1778,Object
1779,Dog   
1779,Person
1779,Object
1779,Object
1780,Dog   
1780,Person
1780,Object
1780,Object
1781,Dog   
1781,Person
1781,Object
1781,Object
1782,Dog   
1782,Person
1782,Object
1782,Object
1783,Dog   
1783,Person
1783,Object
1783,Object
1784,Dog   
1784,Person
1784,Object
1784,Object
1785,Dog   
1785,Person
1785,Object
1785,Object
1786,Dog   
1786,Person
1786,Object
1786,Object
1787,Dog   
1787,Person
1787,Object
1787,Object
1788,Dog   
1788,Person
1788,Object
1788,Object
1789,Dog   
1789,Person
1789,Object
1789,Object
1790,Dog   
1790,Person
1790,Object
1790,Object
1791,Dog   
1791,Person
1791,Object
1791,Object
1792,Dog   
1792,Person
1792,Object
1792,Object
1793,Dog   
1793,Person
1793,Object
1793,Object
1794,Dog   
1794,Person
1794,Object
1794,Object
1795,Dog   
1795,Person
1795,Object
